          3600                                       0.00000000055866845725
          7200                                       0.00000000112701593236
         10800                                       0.00000000170004292011
         14400                                       0.00000000227427789448
         18000                                       0.00000000284626422200
         21600                                       0.00000000341259057122
         25200                                       0.00000000396991985135
         28800                                       0.00000000451501365442
         32400                                       0.00000000504475043621
         36000                                       0.00000000555613737522
         39600                                       0.00000000604631726106
         43200                                       0.00000000651257238442
         46800                                       0.00000000695232727976
         50400                                       0.00000000736315161876
         54000                                       0.00000000774276383948
         57600                                       0.00000000808903547306
         61200                                       0.00000000839999571312
         64800                                       0.00000000867383557416
         68400                                       0.00000000890891096375
         72000                                       0.00000000910374413943
         75600                                       0.00000000925702335273
         79200                                       0.00000000936760099967
         82800                                       0.00000000943449124737
         86400                                       0.00000000945686872578
